"","prop_vbp_pText","prop_vbd_pText","prop_vbz_pText","prop_vbn_pText","prop_v_pText","prop_nn_pText","prop_prp_pText","prop_adv_pText","prop_dt_pText","prop_nnp_pText","prop_jjs_pText","prop_adj_pText","ave_adj_pText","lenWord_postText","lenSentence_postText","numWord_postText","numSentence_postText"
"6361",0.0909090909090909,0,0,0,0.272727272727273,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0,0,0,3.45454545454545,47,11,1
"6362",0.0416666666666667,0,0.0416666666666667,0.125,0.208333333333333,0.416666666666667,0.0833333333333333,0,0.0416666666666667,4,0,0,0,4.08333333333333,119,24,1
"6363",0.0158730158730159,0.0158730158730159,0,0.0158730158730159,0.0634920634920635,0.333333333333333,0,0.0158730158730159,0.142857142857143,2.5,0,0.111111111111111,3.5,4.42857142857143,167,63,2
"6364",0,0.0294117647058824,0.0294117647058824,0,0.0882352941176471,0.411764705882353,0.0588235294117647,0,0.117647058823529,5,0,0.0588235294117647,1,4.35294117647059,89,34,2
"6365",0,0.04,0,0.08,0.12,0.44,0.04,0.04,0.08,6,0,0.04,1,4.48,133,25,1
"6366",0,0,0.0425531914893617,0,0.0851063829787234,0.404255319148936,0,0.0638297872340425,0.0212765957446809,15,0,0.0425531914893617,2,3.38297872340426,199,47,1
"6367",0,0,0.0666666666666667,0.0333333333333333,0.133333333333333,0.433333333333333,0.0333333333333333,0,0.0666666666666667,9,0,0.0333333333333333,1,4.83333333333333,170,30,1
"6368",0.0555555555555556,0.0277777777777778,0.0833333333333333,0,0.305555555555556,0.222222222222222,0.138888888888889,0,0.0277777777777778,1,0,0.0277777777777778,1,4.25,184,36,1
"6369",0,0,0.0476190476190476,0,0.0952380952380952,0.380952380952381,0,0.0476190476190476,0.142857142857143,4,0,0,0,4.14285714285714,106,21,1
"6370",0,0,0,0,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,1,4,54,11,1
"6371",0,0,0,0,0.0769230769230769,0.461538461538462,0.0769230769230769,0,0,3,0,0.0769230769230769,1,5.23076923076923,79,13,1
"6372",0,0,0.125,0,0.1875,0.1875,0,0.25,0,2,0,0.0625,1,4.3125,83,16,1
"6373",0,0.0588235294117647,0,0,0.0588235294117647,0.352941176470588,0,0.0588235294117647,0.0588235294117647,0,0,0.117647058823529,2,4.47058823529412,89,17,1
"6374",0,0,0.08,0.04,0.16,0.32,0,0,0.12,0,0,0.16,4,5.68,163,25,1
"6375",0.111111111111111,0,0,0,0.111111111111111,0.333333333333333,0,0.111111111111111,0,0,0,0.111111111111111,1,4.55555555555556,47,9,1
"6376",0,0,0.0588235294117647,0.117647058823529,0.235294117647059,0.294117647058824,0,0.0588235294117647,0.0588235294117647,4,0,0,0,4.70588235294118,94,17,1
"6377",0,0,0.166666666666667,0,0.166666666666667,0.5,0,0,0,2,0,0,0,4,29,6,1
"6378",0,0,0.1,0,0.1,0.3,0.0333333333333333,0,0.1,5,0.0333333333333333,0.133333333333333,4,4.16666666666667,151,30,1
"6379",0,0,0.0555555555555556,0,0.0555555555555556,0.194444444444444,0,0.0277777777777778,0.0833333333333333,1.5,0.0277777777777778,0.138888888888889,2.5,3.63888888888889,79,36,2
"6380",0.0344827586206897,0,0,0.103448275862069,0.206896551724138,0.344827586206897,0,0,0.137931034482759,5,0,0,0,5.10344827586207,173,29,1
"6381",0.0384615384615385,0,0.0769230769230769,0,0.192307692307692,0.230769230769231,0.0384615384615385,0.0769230769230769,0.115384615384615,1.5,0,0.0384615384615385,0.5,3.92307692307692,62,26,2
"6382",0.0294117647058824,0,0.0294117647058824,0,0.147058823529412,0.264705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0.0882352941176471,1.5,5.32352941176471,105,34,2
"6383",0,0.0526315789473684,0,0,0.105263157894737,0.447368421052632,0,0,0.0789473684210526,15,0,0.0263157894736842,1,4.84210526315789,219,38,1
"6384",0,0.0217391304347826,0.0434782608695652,0,0.195652173913043,0.195652173913043,0.108695652173913,0.0652173913043478,0.0869565217391304,2,0,0.0652173913043478,3,3.89130434782609,220,46,1
"6385",0.05,0,0.05,0,0.15,0.35,0,0.05,0.15,0.5,0.05,0.1,1,4.3,50.5,20,2
"6386",0,0.153846153846154,0,0,0.153846153846154,0.461538461538462,0,0,0,1,0,0.0769230769230769,1,5.23076923076923,79,13,1
"6387",0,0,0,0,0,0.6,0,0,0.2,1,0,0,0,5,29,5,1
"6388",0.05,0,0,0,0.1,0.7,0,0,0,12,0,0.05,1,5.05,120,20,1
"6389",0,0.0476190476190476,0,0.0238095238095238,0.119047619047619,0.261904761904762,0.0714285714285714,0.0476190476190476,0.0952380952380952,0.333333333333333,0.0238095238095238,0.0714285714285714,1,4.33333333333333,71.6666666666667,42,3
"6390",0,0.0303030303030303,0.0303030303030303,0,0.0909090909090909,0.484848484848485,0,0,0.0909090909090909,8,0,0.121212121212121,4,5.51515151515152,213,33,1
"6391",0.024390243902439,0.024390243902439,0,0,0.121951219512195,0.24390243902439,0.024390243902439,0.0487804878048781,0.0731707317073171,6,0,0.0731707317073171,3,3.46341463414634,174,41,1
"6392",0,0,0.0638297872340425,0.0212765957446809,0.106382978723404,0.382978723404255,0.0425531914893617,0.0212765957446809,0.0638297872340425,6,0,0.106382978723404,5,5.51063829787234,303,47,1
"6393",0,0.1,0,0,0.1,0.45,0.05,0,0,5,0,0.15,3,5.2,121,20,1
"6394",0.111111111111111,0,0,0,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0,0,0,0,0,5.11111111111111,52,9,1
"6395",0,0.115384615384615,0.0384615384615385,0.0384615384615385,0.230769230769231,0.307692307692308,0,0.0769230769230769,0.0769230769230769,4,0,0.0384615384615385,1,4.84615384615385,146,26,1
"6396",0,0.0909090909090909,0,0,0.181818181818182,0.181818181818182,0,0.181818181818182,0.0909090909090909,2,0,0.0909090909090909,1,4.27272727272727,53,11,1
"6397",0,0.1,0.1,0,0.2,0.3,0,0.1,0.1,1,0,0,0,5,58,10,1
"6398",0,0.115384615384615,0,0,0.153846153846154,0.384615384615385,0.0384615384615385,0,0.0769230769230769,7,0,0.0384615384615385,1,5.11538461538461,157,26,1
"6399",0,0,0.04,0.08,0.24,0.24,0,0.04,0.12,0,0,0.08,2,4.88,145,25,1
"6400",0,0,0.0740740740740741,0,0.148148148148148,0.296296296296296,0.0740740740740741,0.0740740740740741,0,2,0.037037037037037,0.111111111111111,1.5,4.66666666666667,75,27,2
"6401",0,0.0833333333333333,0,0.0416666666666667,0.208333333333333,0.416666666666667,0.0416666666666667,0,0.0833333333333333,2,0,0.0416666666666667,1,6.04166666666667,166,24,1
"6402",0.0333333333333333,0,0,0,0.0333333333333333,0.5,0,0,0.1,12,0,0.0666666666666667,2,4.06666666666667,148,30,1
"6403",0,0,0,0,0,0.55,0,0,0.15,10,0,0.05,1,3.95,98,20,1
"6404",0,0.125,0,0,0.125,0.375,0,0,0.125,1,0,0,0,3.125,31,8,1
"6405",0.111111111111111,0,0,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,1,3.66666666666667,41,9,1
"6406",0,0,0.0303030303030303,0,0.151515151515152,0.454545454545455,0,0.0303030303030303,0.0909090909090909,4,0,0,0,4.66666666666667,184,33,1
"6407",0,0.04,0.04,0,0.12,0.36,0.08,0.04,0,2.5,0,0,0,3.84,57,25,2
"6408",0,0.0476190476190476,0,0,0.19047619047619,0.285714285714286,0.0476190476190476,0,0.0476190476190476,3,0.0476190476190476,0.0952380952380952,2,3.71428571428571,95,21,1
"6409",0,0.0666666666666667,0.0666666666666667,0,0.2,0.333333333333333,0.0666666666666667,0.0666666666666667,0,2,0,0.0666666666666667,1,4.73333333333333,84,15,1
"6410",0,0.111111111111111,0.111111111111111,0,0.222222222222222,0.333333333333333,0,0.111111111111111,0.111111111111111,0,0,0,0,5.44444444444444,57,9,1
"6411",0,0,0.117647058823529,0.0588235294117647,0.176470588235294,0.176470588235294,0.0588235294117647,0.117647058823529,0.0588235294117647,2,0,0.176470588235294,3,4.35294117647059,88,17,1
"6412",0,0.0975609756097561,0.024390243902439,0.0731707317073171,0.219512195121951,0.292682926829268,0.0853658536585366,0.024390243902439,0.0975609756097561,1.2,0,0.0609756097560976,1,4.6219512195122,89.6,82,5
"6413",0.0256410256410256,0,0,0.0256410256410256,0.153846153846154,0.307692307692308,0,0.0256410256410256,0.0769230769230769,3,0,0.0769230769230769,3,4.97435897435897,229,39,1
"6414",0,0,0.1875,0,0.1875,0.5,0,0,0.125,5,0,0,0,5,94,16,1
"6415",0,0,0.0555555555555556,0,0.222222222222222,0.444444444444444,0,0,0,3,0,0.111111111111111,2,6.22222222222222,127,18,1
"6416",0,0,0,0,0.142857142857143,0.285714285714286,0.0714285714285714,0,0.0714285714285714,1,0,0.142857142857143,2,5.5,90,14,1
"6417",0,0.0952380952380952,0,0.0476190476190476,0.142857142857143,0.380952380952381,0.0476190476190476,0,0.0952380952380952,1,0,0,0,4.66666666666667,117,21,1
"6418",0,0,0.0588235294117647,0.0588235294117647,0.235294117647059,0.294117647058824,0,0,0.176470588235294,3,0.0588235294117647,0.0588235294117647,1,4.94117647058824,99,17,1
"6419",0,0.0344827586206897,0,0,0.103448275862069,0.379310344827586,0,0.0344827586206897,0.103448275862069,5,0,0.137931034482759,4,5.58620689655172,185,29,1
"6420",0,0,0,0,0,0.615384615384615,0.0769230769230769,0,0.0769230769230769,2,0,0,0,5.61538461538461,84,13,1
"6421",0,0.0843373493975904,0,0.0240963855421687,0.144578313253012,0.313253012048193,0.0963855421686747,0.0120481927710843,0.0843373493975904,2.66666666666667,0,0.036144578313253,1,4.06024096385542,135.333333333333,83,3
"6422",0,0,0.0526315789473684,0,0.0526315789473684,0.526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,6,0,0.0526315789473684,1,4.73684210526316,107,19,1
"6423",0.0625,0,0.125,0,0.3125,0.3125,0.0625,0.0625,0,3,0,0,0,4.625,88,16,1
"6424",0,0,0,0,0.142857142857143,0.285714285714286,0.0714285714285714,0,0.142857142857143,0,0,0.0714285714285714,1,4.21428571428571,71,14,1
"6425",0,0,0.111111111111111,0,0.166666666666667,0.277777777777778,0,0,0.111111111111111,0,0,0.166666666666667,3,4.55555555555556,98,18,1
"6426",0.032258064516129,0.032258064516129,0,0,0.129032258064516,0.225806451612903,0.161290322580645,0.0645161290322581,0.0645161290322581,3,0,0.0645161290322581,2,4.12903225806452,154,31,1
"6427",0,0,0,0,0.142857142857143,0.333333333333333,0,0.0952380952380952,0.0476190476190476,0,0,0.142857142857143,3,6.28571428571429,151,21,1
"6428",0,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.153846153846154,0.384615384615385,0,0,0.0769230769230769,3,0,0,0,4.46153846153846,140,26,1
"6429",0.0181818181818182,0.0363636363636364,0,0.0181818181818182,0.109090909090909,0.327272727272727,0,0.0181818181818182,0.0909090909090909,4.5,0,0.145454545454545,4,4.52727272727273,149,55,2
"6430",0,0.0714285714285714,0,0,0.107142857142857,0.357142857142857,0.0357142857142857,0.0357142857142857,0.107142857142857,1.5,0,0.0357142857142857,0.5,4.14285714285714,69.5,28,2
"6431",0,0.0689655172413793,0,0,0.137931034482759,0.413793103448276,0,0,0.0689655172413793,5,0,0,0,4.79310344827586,165,29,1
"6432",0,0.032258064516129,0.032258064516129,0,0.0645161290322581,0.387096774193548,0.032258064516129,0,0.161290322580645,6,0,0.0645161290322581,2,4.7741935483871,177,31,1
"6433",0.0277777777777778,0,0.0833333333333333,0.0277777777777778,0.138888888888889,0.361111111111111,0.0277777777777778,0.0833333333333333,0.0833333333333333,2.5,0.0277777777777778,0.0833333333333333,1.5,4.61111111111111,99,36,2
"6434",0,0,0.0625,0.0625,0.15625,0.28125,0,0,0.09375,5,0,0.09375,3,4.75,181,32,1
"6435",0.032258064516129,0,0.032258064516129,0,0.193548387096774,0.258064516129032,0.032258064516129,0.0645161290322581,0.0645161290322581,4,0,0.0967741935483871,3,4.67741935483871,173,31,1
"6436",0,0,0.0666666666666667,0.0222222222222222,0.155555555555556,0.333333333333333,0.0444444444444444,0,0.0666666666666667,6,0,0.111111111111111,5,5.06666666666667,268,45,1
"6437",0.0487804878048781,0,0.024390243902439,0,0.146341463414634,0.268292682926829,0.0731707317073171,0.024390243902439,0.0975609756097561,0.285714285714286,0,0.0487804878048781,0.285714285714286,3.68292682926829,25.4285714285714,41,7
"6438",0,0,0.0833333333333333,0.0416666666666667,0.208333333333333,0.291666666666667,0.0833333333333333,0.0416666666666667,0.125,3,0,0.0416666666666667,1,4.54166666666667,130,24,1
"6439",0,0.1,0.0333333333333333,0,0.166666666666667,0.3,0,0.0333333333333333,0.133333333333333,2,0,0.0666666666666667,2,5,177,30,1
"6440",0.0909090909090909,0,0,0,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,1,3.18181818181818,44,11,1
"6441",0,0.0740740740740741,0,0.037037037037037,0.111111111111111,0.481481481481481,0,0,0.148148148148148,10,0,0.037037037037037,1,4.74074074074074,152,27,1
"6442",0,0.0689655172413793,0,0.0344827586206897,0.137931034482759,0.310344827586207,0,0,0.0689655172413793,0,0,0.137931034482759,4,4.93103448275862,169,29,1
"6443",0.0714285714285714,0,0,0,0.142857142857143,0.392857142857143,0,0,0.142857142857143,3,0,0.0714285714285714,2,4.89285714285714,162,28,1
"6444",0.0357142857142857,0.0357142857142857,0,0.107142857142857,0.214285714285714,0.464285714285714,0,0,0.0357142857142857,6,0,0,0,4.92857142857143,161,28,1
"6445",0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,7,31,4,1
"6446",0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,4.66666666666667,33,6,1
"6447",0.0363636363636364,0,0.0363636363636364,0,0.181818181818182,0.181818181818182,0.109090909090909,0.0363636363636364,0.0909090909090909,0,0,0.0545454545454545,1,3.69090909090909,81,55,3
"6448",0,0.0384615384615385,0.0769230769230769,0.0769230769230769,0.269230769230769,0.230769230769231,0.0769230769230769,0.0769230769230769,0.0769230769230769,2,0,0.0384615384615385,1,4.38461538461539,138,26,1
"6449",0,0,0,0,0,0.533333333333333,0,0,0.0666666666666667,6,0,0,0,4.26666666666667,74,15,1
"6450",0,0.0303030303030303,0,0,0.0303030303030303,0.363636363636364,0,0,0.121212121212121,3,0.0606060606060606,0.151515151515152,5,4.33333333333333,172,33,1
"6451",0.03125,0,0.03125,0.03125,0.15625,0.34375,0,0,0.125,5,0,0.03125,1,4.1875,161,32,1
"6452",0.0555555555555556,0,0,0,0.111111111111111,0.444444444444444,0,0,0.111111111111111,4,0,0,0,4.33333333333333,93,18,1
"6453",0,0.0606060606060606,0,0,0.121212121212121,0.363636363636364,0.0303030303030303,0,0.121212121212121,2,0,0.0303030303030303,1,4.81818181818182,187,33,1
"6454",0,0,0.0909090909090909,0,0.0909090909090909,0.363636363636364,0,0,0,3,0,0.0909090909090909,1,4.09090909090909,51,11,1
"6455",0,0,0,0,0.0909090909090909,0.272727272727273,0,0,0.181818181818182,0,0,0.0909090909090909,1,3.81818181818182,51,11,1
"6456",0,0,0.125,0,0.125,0.25,0.125,0.125,0.25,0,0,0,0,4.375,41,8,1
"6457",0,0.0476190476190476,0,0,0.0952380952380952,0.333333333333333,0,0.142857142857143,0.0476190476190476,4,0,0,0,4.76190476190476,118,21,1
"6458",0,0,0.0833333333333333,0,0.0833333333333333,0.583333333333333,0.0833333333333333,0.0833333333333333,0,5,0,0.0833333333333333,1,4.91666666666667,70,12,1
"6459",0,0,0,0.0833333333333333,0.0833333333333333,0.583333333333333,0,0,0,2,0,0.166666666666667,2,6.25,86,12,1
"6460",0,0,0.0769230769230769,0.0769230769230769,0.153846153846154,0.538461538461538,0,0,0,3,0,0.230769230769231,3,6.30769230769231,94,13,1
"6461",0,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.363636363636364,0.136363636363636,0.0454545454545455,0,3,0,0.136363636363636,3,5.18181818181818,134,22,1
"6462",0.0606060606060606,0,0,0.0303030303030303,0.181818181818182,0.272727272727273,0,0,0.0909090909090909,3,0,0.121212121212121,4,4.87878787878788,189,33,1
"6463",0,0,0.0526315789473684,0,0.157894736842105,0.315789473684211,0,0.0526315789473684,0.157894736842105,2,0,0.0526315789473684,1,4.36842105263158,99,19,1
"6464",0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.178571428571429,0.392857142857143,0.0357142857142857,0,0.107142857142857,5,0,0.0714285714285714,2,4.67857142857143,155,28,1
"6465",0,0.037037037037037,0.0740740740740741,0.037037037037037,0.222222222222222,0.259259259259259,0.037037037037037,0.037037037037037,0.0740740740740741,3,0.037037037037037,0.037037037037037,1,4.07407407407407,135,27,1
"6466",0,0.0740740740740741,0,0,0.148148148148148,0.333333333333333,0.037037037037037,0.037037037037037,0.037037037037037,3,0.037037037037037,0.111111111111111,3,4.77777777777778,155,27,1
"6467",0.0434782608695652,0,0,0,0.0434782608695652,0.391304347826087,0,0.0434782608695652,0.0869565217391304,6,0,0,0,3.30434782608696,94,23,1
"6468",0,0,0.0555555555555556,0.0555555555555556,0.166666666666667,0.222222222222222,0,0,0.166666666666667,0,0,0.111111111111111,2,4.11111111111111,89,18,1
"6469",0.0588235294117647,0.0294117647058824,0,0.0294117647058824,0.176470588235294,0.352941176470588,0.0294117647058824,0.0294117647058824,0.0588235294117647,4,0,0.0588235294117647,2,4.76470588235294,190,34,1
"6470",0,0.142857142857143,0,0,0.178571428571429,0.25,0.107142857142857,0.0357142857142857,0.107142857142857,3,0,0.107142857142857,3,4.10714285714286,140,28,1
"6471",0,0,0,0,0.25,0.625,0,0,0,5,0,0,0,6.5,59,8,1
"6472",0,0.111111111111111,0,0,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0,0,0.111111111111111,1,4.66666666666667,49,9,1
"6473",0,0,0.0444444444444444,0,0.111111111111111,0.311111111111111,0.0222222222222222,0.0222222222222222,0.133333333333333,2,0,0.0666666666666667,1.5,3.88888888888889,106.5,45,2
"6474",0,0.0555555555555556,0.111111111111111,0,0.166666666666667,0.222222222222222,0.111111111111111,0.111111111111111,0.166666666666667,0,0,0,0,3.27777777777778,74,18,1
"6475",0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,3,10,3,1
"6476",0,0,0.04,0,0.12,0.32,0.12,0.04,0.04,1.33333333333333,0,0.04,0.333333333333333,3.68,36,25,3
"6477",0.0625,0,0,0.125,0.1875,0.375,0.0625,0,0.0625,0,0,0.0625,1,4.6875,88,16,1
"6478",0,0,0,0,0.157894736842105,0.473684210526316,0.105263157894737,0.0526315789473684,0.0526315789473684,2,0,0,0,4.31578947368421,99,19,1
"6479",0,0.0338983050847458,0.0169491525423729,0,0.152542372881356,0.288135593220339,0.0338983050847458,0.0677966101694915,0.0677966101694915,1.33333333333333,0,0.0847457627118644,1.66666666666667,4.77966101694915,111.666666666667,59,3
"6480",0,0.1,0,0,0.15,0.3,0.1,0.05,0.05,2,0,0,0,4.15,49,20,2
"6481",0.0625,0,0.125,0,0.25,0.25,0,0.0625,0,1,0,0.0625,1,5.375,100,16,1
"6482",0.0740740740740741,0.037037037037037,0,0,0.259259259259259,0.148148148148148,0.148148148148148,0,0.0740740740740741,0,0,0.037037037037037,1,4.48148148148148,145,27,1
"6483",0,0.0208333333333333,0.0416666666666667,0,0.125,0.291666666666667,0,0,0.104166666666667,4,0,0.145833333333333,7,4.97916666666667,281,48,1
"6484",0,0.0588235294117647,0,0.0294117647058824,0.147058823529412,0.235294117647059,0,0.0588235294117647,0.117647058823529,1,0,0.117647058823529,4,4.79411764705882,194,34,1
"6485",0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,7,31,4,1
"6486",0,0.0869565217391304,0,0,0.0869565217391304,0.608695652173913,0,0.0434782608695652,0.0434782608695652,10,0,0,0,5.30434782608696,143,23,1
"6487",0,0.130434782608696,0,0,0.217391304347826,0.347826086956522,0.0869565217391304,0,0.0434782608695652,2,0,0,0,4.69565217391304,128,23,1
"6488",0,0,0,0,0,0.4,0.1,0,0.1,4,0,0.1,1,4,48,10,1
"6489",0,0,0,0,0,0.363636363636364,0,0,0.181818181818182,0,0,0.181818181818182,2,4.27272727272727,54,11,1
"6490",0,0,0.0714285714285714,0,0.142857142857143,0.642857142857143,0.0714285714285714,0,0,3,0,0,0,5.85714285714286,95,14,1
"6491",0,0.0434782608695652,0,0,0.130434782608696,0.304347826086957,0.0869565217391304,0.0434782608695652,0.0434782608695652,6,0,0.0434782608695652,1,4.17391304347826,116,23,1
"6492",0.0714285714285714,0,0.0357142857142857,0,0.178571428571429,0.285714285714286,0.0357142857142857,0,0.107142857142857,0,0,0.0357142857142857,0.5,5,80.5,28,2
"6493",0,0,0,0,0,0.448275862068966,0,0.0344827586206897,0.0689655172413793,1,0.0344827586206897,0.103448275862069,3,4.24137931034483,143,29,1
"6494",0.0277777777777778,0,0.0277777777777778,0,0.111111111111111,0.388888888888889,0.0277777777777778,0,0.0277777777777778,3.5,0,0.0833333333333333,1.5,4.77777777777778,99.5,36,2
"6495",0,0.0526315789473684,0,0,0.0789473684210526,0.315789473684211,0.0526315789473684,0.0263157894736842,0.131578947368421,7,0.0263157894736842,0.0789473684210526,3,4.36842105263158,200,38,1
"6496",0,0,0,0,0,0.5,0,0,0,1,0,0,0,2.5,5,2,1
"6497",0,0,0,0,0,0.48,0,0.04,0.04,2,0.04,0.16,4,4.48,130,25,1
"6498",0,0.0333333333333333,0,0.0333333333333333,0.1,0.466666666666667,0,0.0333333333333333,0.1,9,0,0.0666666666666667,2,5.83333333333333,202,30,1
"6499",0.0277777777777778,0,0,0,0.111111111111111,0.388888888888889,0,0,0.0833333333333333,5,0,0.138888888888889,5,5.25,223,36,1
"6500",0,0,0,0,0.157894736842105,0.105263157894737,0,0.210526315789474,0,0,0,0.105263157894737,2,3.73684210526316,86,19,1
"6501",0,0,0.0434782608695652,0,0.0869565217391304,0.391304347826087,0.0434782608695652,0,0.0869565217391304,2,0,0.0869565217391304,1,4.39130434782609,59,23,2
"6502",0.1,0,0,0,0.1,0.2,0,0.1,0,0,0,0.1,1,4.2,51,10,1
"6503",0,0.1,0,0.1,0.2,0.3,0,0.1,0.1,1,0,0.2,2,4.5,53,10,1
"6504",0,0,0.037037037037037,0.0740740740740741,0.185185185185185,0.259259259259259,0.037037037037037,0.037037037037037,0.148148148148148,2,0,0.0740740740740741,2,4.40740740740741,142,27,1
"6505",0,0,0.0666666666666667,0,0.0666666666666667,0.2,0.0666666666666667,0.0666666666666667,0.0666666666666667,1,0.0666666666666667,0.2,3,4.73333333333333,83,15,1
"6506",0,0,0.0571428571428571,0,0.0571428571428571,0.428571428571429,0.0571428571428571,0,0.0857142857142857,2,0,0.0285714285714286,0.5,4.17142857142857,86.5,35,2
"6507",0,0,0.0454545454545455,0,0.136363636363636,0.363636363636364,0.0454545454545455,0.0454545454545455,0.0454545454545455,4,0,0.0909090909090909,2,5.31818181818182,136,22,1
"6508",0,0,0,0,0.0714285714285714,0.5,0.0714285714285714,0.142857142857143,0,7,0,0,0,4.42857142857143,74,14,1
"6509",0,0.166666666666667,0,0,0.25,0.333333333333333,0.0833333333333333,0,0.0833333333333333,2,0,0.0833333333333333,1,4.33333333333333,61,12,1
"6510",0,0.08,0,0.04,0.2,0.2,0,0,0.12,0,0,0.16,4,4.72,139,25,1
"6511",0,0.075,0,0,0.1,0.35,0.05,0.05,0.075,2.5,0,0.025,0.5,4.6,108,40,2
"6512",0,0,0.0714285714285714,0.0357142857142857,0.214285714285714,0.357142857142857,0,0,0.0714285714285714,3,0,0.107142857142857,3,5.82142857142857,188,28,1
"6513",0,0.04,0.04,0,0.2,0.36,0,0,0,2,0,0.08,1,4.88,72,25,2
"6514",0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.0909090909090909,0,1,0,0.181818181818182,2,4.63636363636364,60,11,1
"6515",0.04,0,0,0.04,0.12,0.48,0.04,0,0,6,0,0.12,3,5.52,160,25,1
"6516",0.0204081632653061,0,0.0204081632653061,0.0408163265306122,0.122448979591837,0.428571428571429,0,0,0.142857142857143,10,0,0.102040816326531,5,5.44897959183673,313,49,1
"6517",0,0,0,0,0.0909090909090909,0.363636363636364,0.0454545454545455,0,0,5,0,0.0454545454545455,1,3.59090909090909,96,22,1
"6518",0,0,0.0588235294117647,0,0.117647058823529,0.294117647058824,0.0588235294117647,0.117647058823529,0.0588235294117647,1,0.0588235294117647,0.0588235294117647,1,4.94117647058824,98,17,1
"6519",0,0.0588235294117647,0.0294117647058824,0,0.147058823529412,0.264705882352941,0.0294117647058824,0.0294117647058824,0.117647058823529,3,0.0294117647058824,0.147058823529412,5,4.64705882352941,189,34,1
"6520",0.0740740740740741,0,0,0.037037037037037,0.185185185185185,0.333333333333333,0,0,0.037037037037037,4,0,0.148148148148148,4,5.40740740740741,171,27,1
"6521",0.0476190476190476,0,0,0.0476190476190476,0.0952380952380952,0.285714285714286,0.0476190476190476,0.0952380952380952,0.0952380952380952,0,0,0.0476190476190476,1,4.23809523809524,107,21,1
"6522",0.0333333333333333,0,0.0666666666666667,0,0.2,0.233333333333333,0.0666666666666667,0,0.133333333333333,0,0,0.0333333333333333,1,4.56666666666667,164,30,1
"6523",0.0344827586206897,0.0689655172413793,0,0.0689655172413793,0.172413793103448,0.413793103448276,0.0689655172413793,0,0.0689655172413793,5,0,0.0344827586206897,1,5.37931034482759,183,29,1
"6524",0,0,0,0,0,0.6,0.1,0,0.1,6,0,0,0,4.4,52,10,1
"6525",0,0,0,0,0,0.5,0,0.0357142857142857,0.0357142857142857,2,0,0.0714285714285714,2,4.42857142857143,143,28,1
"6526",0.0909090909090909,0,0,0,0.181818181818182,0.454545454545455,0,0.0909090909090909,0,4,0,0.0909090909090909,1,4.54545454545455,59,11,1
"6527",0,0,0,0,0.103448275862069,0.206896551724138,0.0344827586206897,0.0689655172413793,0.0344827586206897,0,0,0.172413793103448,5,4.55172413793103,156,29,1
"6528",0.0114942528735632,0.0344827586206897,0,0.0344827586206897,0.103448275862069,0.32183908045977,0.0114942528735632,0.0114942528735632,0.137931034482759,2,0,0.0689655172413793,2,4.44827586206897,154.333333333333,87,3
"6529",0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.304347826086957,0.0434782608695652,0.0434782608695652,0.130434782608696,0,0,0.0434782608695652,1,3.47826086956522,98,23,1
"6530",0.0163934426229508,0,0.114754098360656,0,0.19672131147541,0.245901639344262,0.0491803278688525,0.0491803278688525,0.0819672131147541,0.5,0,0.0655737704918033,1,4.08196721311475,75,61,4
"6531",0,0.0714285714285714,0,0,0.0714285714285714,0.285714285714286,0.0714285714285714,0.0357142857142857,0.0714285714285714,4,0,0.0714285714285714,2,4.10714285714286,134,28,1
"6532",0,0.05,0.05,0,0.15,0.4,0,0,0.1,6,0,0.1,2,5.7,130,20,1
"6533",0.0625,0,0,0.0625,0.1875,0.25,0.0625,0,0.0625,0,0,0.0625,1,4.4375,84,16,1
"6534",0,0,0.0588235294117647,0,0.117647058823529,0.205882352941176,0.0294117647058824,0.117647058823529,0.117647058823529,2,0,0.117647058823529,4,4.08823529411765,171,34,1
"6535",0,0,0.0625,0,0.1875,0.4375,0.0625,0,0,7,0,0.0625,1,4.4375,82,16,1
"6536",0.0526315789473684,0,0,0.0526315789473684,0.210526315789474,0.157894736842105,0.0526315789473684,0,0.157894736842105,0,0,0.157894736842105,3,3.21052631578947,76,19,1
"6537",0,0,0.136363636363636,0,0.136363636363636,0.363636363636364,0,0,0.0454545454545455,4,0,0.0909090909090909,2,4.54545454545455,114,22,1
